local_num,X_Coord,Y_Coord,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,hoCnt,kaptMarea,kaptTarea,age,kaptdaCnt,privArea,apt_elect_202001,apt_elect_202002,apt_elect_202003,apt_elect_202004,apt_elect_202005,apt_elect_202006,apt_elect_202007,apt_elect_202008,apt_elect_202009,apt_elect_202010,apt_elect_202011,apt_elect_202012,data_div_parea_elect_2020_average,pblntfPclnd,Grade,HGLG
106,126.6463358,37.42290226,계단식,개별난방,위탁관리,분양,153,15062.973,17410.74,20,153,11022.45,604.6523232,589.8879106,544.0677889,545.3088923,484.0539082,557.1755826,446.3590218,633.1801006,611.4058127,483.8534083,545.6588145,595.8130906,553.4513878,716500,0.786290323,MID
107,127.1126089,37.23049171,계단식,개별난방,위탁관리,분양,288,32770.152,34737.61,28,288,26550,471.1615819,485.5841808,447.4169492,460.4410546,416.305838,437.0086629,387.3054614,462.4297552,609.4945386,392.8116761,426.9766478,462.5201507,454.9547081,423700,0.919354839,HG
108,128.5264288,35.85771683,계단식,개별난방,위탁관리,분양,467,60086.386,101686.727,13,467,60086.386,585.4928602,617.590364,592.8751315,584.6730572,578.4965999,594.8056853,626.5189256,606.4268701,1049.482806,572.4178186,550.9071223,568.5031048,627.3491955,3714000,0.149193548,LG
109,127.3916558,36.34916211,계단식,개별난방,위탁관리,분양,150,22294.315,22702.43,32,150,17615.7,366.1018296,372.2605403,358.2400926,374.9530249,339.9598086,376.8297598,319.9185953,526.1215847,428.2021152,320.7371833,355.1218515,389.8510987,377.3581237,1181000,0.590725806,MID
110,129.2150369,35.86630691,계단식,개별난방,위탁관리,분양,1292,129562.34,172624,8,1292,97889.614,664.4643016,681.8497926,635.8418167,642.8061919,581.3578956,791.6593685,548.239469,1048.859484,587.6408911,562.0994685,582.5433125,667.3343303,666.2246935,820000,0.743951613,MID
111,127.0825558,37.27030162,복도식,개별난방,위탁관리,분양,307,27662.8053,31230.7,27,307,19935.81,142.366425,140.5124748,121.6394017,108.6020583,104.1537816,116.5325111,124.3400695,126.7498035,114.9850445,101.4917377,113.2574999,132.5579447,120.5990627,2127000,0.33266129,MID
112,126.7656914,37.68588808,계단식,개별난방,위탁관리,분양,166,18109.94,20962.518,19,166,13979.1754,594.9392408,581.1537353,527.2456915,515.028948,456.0877031,466.2077564,403.890776,562.5961314,552.8637977,434.8346613,544.219511,676.8668201,526.3278977,1930000,0.39516129,MID
113,128.3270316,36.12802733,혼합식,지역난방,자치관리,분양,379,33179.084,39823.51,22,379,25009.75,562.079589,568.7110027,543.5876008,573.7602335,527.4446966,532.9493498,540.4200362,497.6159298,810.4935075,495.3368186,519.8304661,530.3863493,558.5512983,2062000,0.344758065,MID
114,129.069164,35.16716295,계단식,지역난방,위탁관리,분양,1166,158300.36,187736.77,28,1166,132300.88,400.9243098,381.264879,408.6804789,380.7952676,390.5215596,403.5104075,416.7888604,718.1516329,383.3006931,387.2316571,395.9250309,443.4293105,425.8770073,1795000,0.433467742,MID
115,126.931945,35.94935093,계단식,개별난방,자치관리,분양,353,41904.1263,44024.4,29,353,34248,438.2961633,445.8354648,426.2288601,439.6005606,395.7414156,404.5407615,345.2203048,457.5125555,565.8252453,377.6824632,410.0426594,428.1408841,427.8889449,629700,0.838709677,HG
116,126.6662582,37.59990024,혼합식,지역난방,위탁관리,분양,759,117235.61,175369.88,12,759,97764.62,612.4310615,639.0842618,575.7835503,591.6249662,545.7043663,623.4626596,597.6816562,748.0836114,879.1127097,545.5211712,601.8062567,640.735984,633.4193546,3349000,0.175403226,LG
117,128.0558811,35.16737266,계단식,지역난방,위탁관리,분양,636,53990.04,81217.211,19,636,53990.04,579.3242605,533.7760446,564.2888948,512.535275,513.9851721,506.8375574,448.9922586,764.1085282,511.916272,516.6734457,529.1563036,611.1017884,549.3913167,2005000,0.364919355,MID
118,127.1381014,37.58934199,복도식,개별난방,위탁관리,분양,164,7507.06,9720.766,17,164,4860.6552,461.5920915,456.9054806,430.4954608,408.8584601,358.8055372,396.9855751,415.186825,496.6881831,551.6519666,362.8091126,415.1909397,445.2403865,433.3675016,669100,0.808467742,HG
119,126.9733575,37.48548782,계단식,개별난방,위탁관리,분양,258,29819.268,38510.812,15,258,23772.548,684.5677628,578.6052046,617.7579282,569.4332808,560.5583381,545.2789495,527.6110916,920.209731,561.3765087,553.9873134,558.5274242,712.7881286,615.8918051,1376000,0.510080645,MID
120,126.4657551,34.74604568,복도식,지역난방,위탁관리,국민임대,566,39646.924,40341.51,11,566,24174.04,584.9088526,603.0878579,591.7401477,615.9082222,564.5043195,583.4974212,534.0497492,647.8917053,720.4637702,529.8460663,568.8101782,588.073818,594.398509,512200,0.885080645,HG
121,128.5243865,35.2654473,계단식,개별난방,위탁관리,분양,409,66481.675,103292.9,11,409,54776.5472,706.6715041,729.3630037,663.4019093,656.0483243,593.8650693,612.1909049,589.1068833,679.8966328,922.5173105,683.5300492,622.2639203,652.3855706,675.9367569,2149000,0.328629032,MID
122,127.4812424,34.98098963,계단식,개별난방,위탁관리,분양,706,97069.454,97607.02,10,706,54484.36,689.9712138,691.764756,645.117241,666.940935,619.7762073,652.3428008,595.4299546,893.3969308,1023.052671,579.9155941,637.7879817,681.3012028,698.0664574,1475000,0.485887097,MID
123,127.8301546,37.32950026,혼합식,개별난방,위탁관리,분양,824,68367.48,77313.755,26,824,49466.74,625.4849218,567.7994952,566.1674895,502.4183926,499.9710917,555.9854965,462.635298,688.5553808,504.6651548,490.0128854,531.4164629,651.1474174,553.8549572,2640000,0.256048387,MID
124,126.8534855,37.56549591,계단식,중앙난방,위탁관리,분양,1152,135400.5,136437.05,31,1152,110733.24,490.1746395,490.2498112,438.9030791,439.4908882,394.4285384,429.9769428,361.9937428,500.5285676,492.1736237,388.3629703,447.6248505,496.3947592,447.5252011,7360000,0.038306452,LG
125,126.9649522,37.47099285,복도식,개별난방,위탁관리,분양,285,23085,24470.264,19,285,17060.043,483.0110921,485.5743916,450.3476339,455.4701298,411.2633245,403.3923009,400.0071981,436.7761558,589.6550202,388.9574018,435.5100395,471.6289402,450.9661357,236800,0.969758065,HG
126,126.7991353,35.13394303,계단식,개별난방,위탁관리,분양,1730,203875.427,243371.626,16,1730,158065.151,502.1999378,499.7306269,473.2059314,485.8441251,454.3220662,472.2641678,426.1470069,527.97474,719.4858973,444.8014794,471.9293186,490.7209559,497.3855211,649500,0.826612903,HG
127,128.57404,38.20616548,복도식,개별난방,자치관리,분양,670,48727.291,52006.012,27,670,33345.9,133.1249119,132.9851646,122.8103005,113.0063966,110.827718,118.2208307,128.9990674,130.3884436,123.0214209,110.5389268,118.1389616,127.02911,122.424271,474700,0.89516129,HG
128,128.7514932,35.80964622,계단식,개별난방,위탁관리(직영+위탁),임대,470,24099,26408.6,30,470,23659.1,16.24956148,15.77786137,13.51911104,12.10232004,11.33982273,11.99327109,12.62769928,12.85044655,12.08245453,11.23964986,15.60372119,15.582165,13.41400701,527200,0.870967742,HG
129,126.9593894,37.38826527,계단식,지역난방,위탁관리,분양,540,70740,97179,28,540,70956,536.3901573,545.006201,488.1715429,495.7740008,403.1046,406.8565026,369.4293647,478.4636958,590.6815491,383.8891708,480.2278877,525.2374711,475.2693453,5825000,0.064516129,LG
130,127.4456218,36.36071142,계단식,개별난방,위탁관리,분양,180,15247.08,28876,20,180,15247.08,660.8983491,655.3536808,590.4009161,609.3343775,567.8785708,612.1801683,532.8010347,773.4274366,711.4444208,540.3755998,597.3642166,731.6246783,631.9236208,4380000,0.110887097,LG
131,126.4628629,34.7471298,혼합식,개별난방,위탁관리,분양,490,38016.7,43243,21,490,29344.6,547.4581354,555.8068605,502.2855994,520.566646,480.5081685,472.5009031,470.1427179,504.0763888,722.1372927,449.3831915,472.9701546,499.0700163,516.4088396,739100,0.772177419,MID
132,128.7123092,35.83941827,계단식,중앙난방,위탁관리,분양,255,27373.11,28373.93,29,255,22255.38,485.6969416,506.3499253,457.024324,465.9255425,411.3499747,403.5491643,334.956761,383.3369729,478.6887485,378.2874074,413.5705614,438.0392516,429.7312979,655700,0.818548387,HG
133,129.1058446,35.18131707,계단식,개별난방,위탁관리,분양,505,75686.4161,106787.852,11,505,60363.5177,615.3596645,629.9378076,570.2158574,578.2587617,531.5114033,580.1180305,488.1966314,682.2363502,803.5683282,497.2046717,560.7014019,601.3404351,594.8874453,1200000,0.578629032,MID
134,129.1002932,35.20582144,계단식,지역난방,위탁관리,분양,530,53172.528,62305,28,530,40204.8,597.1772027,592.4481654,571.8909185,603.0068549,554.7519202,561.131258,549.1792025,525.566599,839.4589701,524.7022744,579.2176556,594.754109,591.1070942,4095000,0.122983871,LG
135,127.446974,36.62185143,혼합식,개별난방,위탁관리,분양,320,29553.85,31790.4,30,320,23717.6,90.71533376,95.75420785,86.96453267,71.8871218,66.48564779,66.82252842,77.75702432,79.67458765,80.3588896,64.84635882,69.9518501,87.1787196,78.19973353,939200,0.6875,MID
136,126.6990164,37.52590264,계단식,개별난방,위탁관리,분양,160,18910.4,18966.22,19,160,13587.2,549.778468,518.0110692,535.7417275,512.2990756,501.5124529,464.9832195,544.6913271,766.4868406,457.5836081,498.6229687,518.747792,585.1080429,537.797216,223400,0.973790323,HG
137,126.988425,37.28930886,계단식,개별난방,위탁관리,분양,309,35778,50809,13,309,27898.2051,658.8951129,666.4553843,566.1408662,674.9929944,562.803483,576.2602986,647.2818927,565.5672809,1023.652127,545.7685878,551.4303857,551.202665,632.5375899,2392000,0.298387097,MID
138,126.6697378,37.40520184,계단식,개별난방,위탁관리,분양,214,21477.45,21477.45,28,214,16105.62,135.7693774,176.6631772,156.4404227,141.7958452,135.9550269,138.6832671,144.9618208,148.7859517,136.815596,118.3518548,136.0587174,138.1865461,142.3723003,1775000,0.435483871,MID
139,127.0232048,36.15106323,혼합식,개별난방,자치관리,분양,255,23761.31,27252.82,25,255,18159.1,1000.975269,606.4485575,556.0677567,567.9394904,510.6470034,516.8367375,911.571058,573.1842437,609.8099575,487.5572027,534.7109714,573.3846942,620.7610785,1280000,0.548387097,MID
140,129.1078201,37.49948606,계단식,지역난방,위탁관리,분양,634,72354.46,72607.398,18,634,52744.2,562.7346704,511.1001778,500.5513402,516.9495414,479.5207814,496.9469629,423.7734196,519.9491129,680.5148244,450.0530864,496.1250716,513.7044452,512.6602862,1102000,0.622983871,MID
142,126.6493587,37.46749147,계단식,개별난방,위탁관리,분양,350,30010.051,38486.76,19,350,20689.41,762.2028854,771.086899,703.5025648,709.3805478,651.0124745,675.1428388,583.0784445,680.1910253,815.4515281,617.7022448,672.7240168,705.5148504,695.5825267,1590000,0.463709677,MID
143,127.204407,37.53696471,계단식,지역난방,위탁관리,분양,275,22192.49,27309.48,22,275,16489,554.4368973,566.6141064,526.6589848,572.5556432,528.2994724,541.5816605,488.1866699,587.8682758,733.2045606,483.1566499,532.1462793,545.4672812,555.0147068,2647000,0.254032258,MID
144,126.741608,37.52224786,복도식,개별난방,위탁관리,분양,336,33322.464,36026.27,27,336,26853.12,105.7508401,104.9691805,96.77795355,88.45936711,84.33656871,88.4988411,97.5674335,100.5588922,96.09460651,83.34264324,91.64819581,102.097261,95.00848194,1841000,0.421370968,MID
145,128.0581389,35.17185973,복도식,개별난방,위탁관리,임대+분양,564,35936.388,35936.57,20,564,22334.4,444.7896518,396.1382441,361.81854,363.432642,342.3476789,351.0996042,375.0631761,458.9673329,321.8792535,348.563203,375.0340282,414.9795831,379.5094115,125000,0.991935484,HG
146,126.4575713,34.75300082,계단식,개별난방,위탁관리,분양,297,32190.779,33401,8,297,24406.6938,559.2083103,557.5033682,519.7415555,531.1777214,485.5087337,495.2884278,451.5836963,634.2442007,725.6172895,496.8792619,526.5082237,577.5682735,546.7357552,211000,0.97983871,HG
147,126.9362117,37.55062368,계단식,개별난방,위탁관리,임대+분양,1059,115925.695,164533.219,8,1059,89404.6553,691.5816608,579.1986986,616.5391479,561.7629175,558.0180342,576.5676276,558.4829988,1313.432389,696.9028603,556.9919131,569.0558263,709.9280209,665.7051746,2849000,0.237903226,MID
148,127.1323993,37.32973878,계단식,개별난방,위탁관리,분양,405,38550.283,49766,14,405,30121.323,606.3355849,613.0706809,558.9608398,566.1799782,527.5624846,546.0122054,486.1509569,575.0932653,721.9941833,515.083285,544.7191015,575.319683,569.7068541,1852000,0.415322581,MID
149,128.7592926,35.80801902,계단식,개별난방,위탁관리,분양,696,68612.84,90753.41,14,696,53320.56,609.9108862,623.7800203,571.8779023,602.1457764,540.7484468,543.6827745,567.7631668,501.991727,810.9044616,552.2299466,554.7749311,575.8512289,587.9717724,3225000,0.193548387,LG
150,126.838766,37.66294853,계단식,지역난방,위탁관리,분양,608,50267.24,66414.382,21,608,35835.84,699.3060578,689.1299325,622.0348121,655.7465934,594.9580085,654.9482306,538.4386134,757.5552854,740.5435452,575.2657116,658.799124,708.9154321,657.9701122,1970000,0.377016129,MID
151,126.7117545,37.45643397,계단식,개별난방,위탁관리,분양,340,17694.6,17845.4,33,340,14156.7,14.32537244,13.47771726,12.61310899,12.44428433,10.70164657,11.40166847,12.72118502,14.52669054,14.4496952,10.43675433,11.50621261,11.86010864,12.5387037,833300,0.733870968,MID
152,127.012956,37.62168222,혼합식,개별난방,자치관리,분양,682,46979.9,52797.69,23,682,38228.28,411.6434221,406.1229017,346.3577226,374.3519196,319.4731754,323.2973076,329.3219051,476.4263524,446.7297509,319.56133,392.5635681,409.3103326,379.5966407,239500,0.967741935,HG
153,127.1151716,36.99365075,계단식,개별난방,위탁관리,분양,391,40276.68,47624.76,24,391,30027.19,605.5977932,608.7882349,551.8678238,572.7975212,513.6008398,568.5420447,467.8056788,626.8535284,617.0820513,492.3098032,558.1781046,598.5455182,565.1640785,6382000,0.052419355,LG
154,127.019643,37.49045862,복도식,지역난방,위탁관리,임대,225,17530.43,17644.761,15,225,9636.79,648.151511,643.9841482,583.2263648,635.2883066,568.3023081,598.5125752,534.3999402,531.4881823,689.3664799,566.9792535,587.5576826,589.8530527,598.0924838,2422000,0.290322581,MID
155,126.7324563,37.35533655,복도식,개별난방,위탁관리,임대,896,79253.0344,80031.932,12,896,43492.52,553.1581063,567.2594506,496.4909598,481.6661348,423.0700819,460.9864869,401.2009881,497.966271,640.7296243,397.9676505,438.7879341,461.8545442,485.0948527,1200000,0.578629032,MID
156,127.0236855,37.66033271,계단식,개별난방,위탁관리,분양,163,18320.74,23490.68,17,163,13816.2712,798.1820739,1277.963478,760.2159691,673.146167,129.5559398,661.3274933,901.7917946,926.7565622,637.7712099,650.0502104,817.9370422,860.4890443,757.9322488,2381000,0.300403226,MID
157,126.6929801,37.50661998,계단식,개별난방,위탁관리,분양,5076,619426.2434,856257.03,14,5076,458730.4037,652.2094188,668.1777086,533.053506,551.6370355,514.2799302,551.6696909,491.6383963,734.7023596,710.70528,508.8744437,558.3502182,634.6565164,592.4962087,2675000,0.25,MID
158,128.5412579,35.80619396,혼합식,개별난방,위탁관리,분양,1585,167526.85,264005.2,17,1585,130870.52,576.9698783,528.9606093,537.5706385,480.2477517,474.8905712,485.5087685,439.2752547,620.5790426,469.0177436,484.6358676,512.4629749,613.102439,518.601795,4390000,0.108870968,LG
159,128.6442154,34.85746642,혼합식,개별난방,위탁관리,분양,258,24612,25188.539,26,258,18447.614,518.0794655,530.6361029,486.788698,507.2650588,458.2988347,446.4534004,454.2105012,440.4472036,664.3189737,451.094651,468.7093952,498.47422,493.7313754,1185000,0.584677419,MID
160,126.768148,37.75332582,혼합식,지역난방,위탁관리,분양,299,30367.0081,44202.45,22,299,23750.52,541.0723639,535.2143869,556.1878224,522.112358,511.2928054,577.59788,503.908546,880.5579836,534.1621994,506.944269,521.4504777,567.2368437,563.144828,10150000,0.028225806,LG
161,127.0437667,37.26466249,계단식,개별난방,위탁관리,분양,406,36931.82,39489,25,406,28824.14,551.948471,549.2208961,493.8405795,495.8219048,437.2765328,434.8292785,411.0651697,431.189274,629.107061,421.3149117,470.3016291,505.8527332,485.9807034,1498000,0.47983871,MID
162,127.250361,37.65667248,계단식,개별난방,위탁관리,분양,210,23143.26,23131.73,29,210,17821.02,543.0110061,554.2516646,503.2832015,502.6384573,461.8675025,482.3422004,417.932868,512.1558699,581.3623463,453.5178121,498.1280533,545.6707865,504.6801474,2209000,0.318548387,MID
163,126.7893272,37.65439981,혼합식,개별난방,위탁관리,분양,199,19920.6562,24586.891,20,199,15452.506,601.3471213,649.1367808,577.1012158,562.9915303,526.2298555,558.4899951,613.5393185,643.690415,474.9507944,476.1059468,526.9527156,581.6894684,566.0187631,1625000,0.45766129,MID
164,127.0468268,37.51607614,계단식,지역난방,위탁관리,분양,1120,142531.062,143425.797,23,1120,93154.8,498.0001031,452.6133919,502.7481139,465.7303757,455.8257868,468.7534083,387.3004934,647.9431012,452.7546621,460.8728697,450.8381747,496.4257344,478.3171846,1906000,0.405241935,MID
165,126.8886952,37.45395141,계단식,개별난방,위탁관리,분양,292,27326,27863,19,292,21669.9,560.028888,571.4701037,532.1044398,557.0477944,495.264399,497.7780239,491.1494746,602.9178723,675.3459868,447.8225557,511.968214,532.3014873,539.5999366,776600,0.756048387,MID
167,127.0379836,37.25319517,복도식,개별난방,위탁관리,임대,1167,76490.3787,76809.99,17,1167,47756.37,577.2134901,576.805712,498.0218974,493.7721607,439.8321104,465.2451181,410.4405548,479.8632099,614.5738673,404.6709371,457.1634318,507.6013524,493.7669868,1268000,0.550403226,MID
168,127.1533694,37.49468814,복도식,개별난방,위탁관리,분양,990,69223.45,71576.47,33,990,47148.3,88.25662855,88.00953587,83.91076667,70.30667065,66.44905543,64.14738177,75.01564213,75.99595319,79.64062331,62.97554737,66.34385545,82.07994774,75.26096734,3276000,0.185483871,LG
169,128.1754705,38.07011003,계단식,개별난방,위탁관리,분양,593,63622.97,85346.503,16,593,50401.9757,777.0640031,765.6809771,581.8581036,572.4431354,521.9399167,550.568358,485.1568547,619.856376,649.3917063,495.0392847,558.2962892,699.0805918,606.364633,2012000,0.362903226,MID
170,127.1396908,37.82490864,계단식,지역난방,위탁관리,분양,806,118006.1266,136800.626,29,806,98147.48,515.7750357,501.8126803,425.5698669,423.9516898,388.3126699,403.5561585,377.1909376,450.9050054,637.9324258,380.3386496,416.308702,446.9507521,447.3837145,2683000,0.247983871,MID
171,127.064697,37.664767,계단식,지역난방,위탁관리,분양,298,63733,63733,17,298,33866.26,816.5739589,813.8471446,736.5046214,771.2913974,722.8775779,871.8784123,890.3628567,1113.175503,1181.588224,712.8740818,790.1707186,851.5738969,856.0598661,19550000,0.006048387,LG
172,129.3594735,36.04893884,혼합식,개별난방,위탁관리,분양,218,20089.0366,25505.165,16,218,15075.7078,652.4542748,653.3590416,612.4733991,618.1640108,792.4516818,610.3036834,549.2929493,819.71342,315.9745508,560.845309,319.335587,409.2384969,576.1338671,2523000,0.276209677,MID
173,128.1181628,36.13232161,복도식,지역난방,위탁관리,분양,809,66859.4814,88890.69,25,809,48540,691.0421714,694.1269674,594.6573754,619.7252575,556.5286568,647.4439637,581.1270911,793.0780181,709.1593737,550.7426864,619.5538731,648.8415534,642.1689157,2718000,0.245967742,MID
174,126.7257593,37.54010139,계단식,개별난방+기타,위탁관리,분양,199,17473.6881,25233,23,199,14373.4,680.9912756,631.1102453,648.6537632,586.0680145,585.5093436,602.1560661,563.1242434,842.9543462,573.4725256,594.6971489,597.7847969,775.1193176,640.1367573,6326000,0.056451613,LG
175,126.9793733,37.81099658,혼합식,개별난방,자치관리,분양,162,11632.928,15019.775,18,162,11629.32,99.99294886,101.5158238,88.10575339,68.45886088,64.19635886,63.29432847,77.67522091,78.43106906,75.14712812,58.74548125,67.99193762,94.83443572,78.19911224,195300,0.981854839,HG
176,126.9508211,36.79419302,계단식,개별난방,위탁관리,분양,310,43480.6,54247.086,16,310,37869.6,569.4834379,568.6059531,483.9438494,508.5469612,422.2304962,494.7448613,393.560534,610.8131588,551.6836724,417.3149439,508.0634599,553.7172297,506.8923798,1386000,0.508064516,MID
177,126.8503398,35.21119003,복도식,지역난방,위탁관리,분양,3315,293093.595,294982.66,33,3315,212709.75,583.1299788,528.4213441,544.8343576,486.1053619,463.0594037,488.1622022,429.6957709,627.2078172,447.4588965,485.8078391,533.5678689,630.5952172,520.6705048,3987000,0.129032258,LG
178,127.0775104,35.87686683,혼합식,개별난방,위탁관리,분양,698,75731.45,81169.417,27,698,57686.58,424.7370879,436.852384,404.7768129,416.7182385,373.1193633,375.8765037,324.768083,393.3313433,464.9050091,360.2881294,384.9425638,400.9934373,396.7757463,578200,0.85483871,HG
179,127.1166703,36.79917923,계단식,개별난방,위탁관리,분양,440,38887.64,45222.082,22,440,31971.16,458.907653,460.74337,413.9737188,427.5841102,397.1422995,420.7154198,347.2642219,461.8305998,503.0120896,387.5242562,424.8407002,456.39664,429.9945899,863800,0.717741935,MID
180,127.0245878,37.58106805,계단식,개별난방,위탁관리,분양,498,39669.06,40074.47,30,498,30269.82,18.23069975,18.55412421,18.05725967,14.18706818,11.13914784,9.980237742,10.8626348,11.1368353,11.78863964,10.05556029,9.672340305,13.45828948,13.09356977,1712000,0.441532258,MID
181,126.7335364,37.52057419,계단식,개별난방,자치관리,분양,499,56025.225,58017.7,20,499,42345.14,605.0521973,541.7863774,558.8069847,508.0195744,499.1413418,492.668344,443.7881183,621.6465455,492.9439364,509.7050098,535.3374673,689.5048641,541.5333967,562600,0.862903226,HG
182,126.6570319,36.59232791,복도식,개별난방,위탁관리,분양,300,21880.56,24143.82,26,300,16657.2,122.0817424,120.6157097,113.5629037,98.30823908,94.08363951,92.60139759,111.3914704,109.1984247,110.0719209,87.69000792,92.04488149,108.5632639,105.0178001,435000,0.913306452,HG
183,127.0348199,37.25994026,계단식,개별난방,위탁관리,분양,700,70630,86714.8452,18,700,54796.726,520.5714298,528.0142102,489.8829175,502.5818513,471.4208655,476.6397905,462.590776,538.5037055,747.3703812,450.8818647,475.8262382,496.6092317,513.4077718,1067000,0.639112903,MID
184,126.7400557,37.46219164,복도식,개별난방,위탁관리,분양,297,20896.62,23214,23,297,15522.84,485.7416555,507.5591838,470.9131834,500.8007555,449.3391673,442.832626,441.5319619,428.9015412,616.3266516,424.5878976,429.5064563,443.2172206,470.1048584,524700,0.872983871,HG
185,129.2392583,35.57277391,계단식,개별난방,위탁관리,분양,810,83791.22,107071.81,23,810,66752.72,516.3214323,495.4469271,458.6990613,543.3504432,438.2377227,440.8118501,523.9925804,427.8430901,811.4831875,424.6547556,458.2136878,528.4289539,505.623641,1118000,0.618951613,MID
186,127.1163822,37.37612974,계단식,개별난방,자치관리,분양,204,27971.64,29563.52,38,204,28159.92,370.824633,421.6573769,341.0808695,341.6228455,308.7864951,337.6438925,283.1287873,380.7365575,413.4248961,301.5473055,339.0899903,374.8322794,351.1979941,4347000,0.114919355,LG
187,126.9197799,37.47007047,계단식,개별난방,위탁관리,분양,708,88442.616,122157.392,14,708,68564.892,816.6130707,820.5140322,728.4327087,720.7461947,669.0286481,733.6228722,695.6949192,821.5313166,956.9050149,645.4177599,707.9809154,786.6825926,758.5975038,1945000,0.385080645,MID
188,127.0483561,37.52039238,계단식,개별난방,위탁관리,분양,569,63253.518,63253.518,15,569,49031.0259,519.8447214,530.0970054,497.4817384,525.9553421,487.9477751,489.9014361,448.3822151,512.3184665,748.1575049,464.009667,489.5928559,495.1332254,517.4018294,457300,0.907258065,HG
189,127.1999773,37.40960806,계단식,개별난방,위탁관리,분양,212,56334.33,58577.4,11,212,28065.46,920.4480525,838.367374,892.4083197,814.2541401,801.3330621,179.5611046,1063.640895,2022.979313,982.6023162,826.3830702,883.4168761,1019.468557,937.0719234,5430000,0.076612903,LG
190,128.7142319,36.58440321,혼합식,개별난방,위탁관리,분양,902,75545.99,76481.35,24,902,54117.94,599.3410318,552.4895257,572.6873381,509.5311462,499.1963848,491.9528718,426.0394612,620.0566577,487.989565,497.0418497,525.0806849,621.5587844,533.5804418,1850000,0.41733871,MID
192,128.6015256,34.89284884,복도식,개별난방,위탁관리,임대,407,31752.7969,31894.296,14,407,19088.3,669.6892861,684.6869548,625.0383743,654.0000943,608.8483521,581.5798159,543.7870318,563.357135,834.8915304,551.8144623,584.3390978,617.1157201,626.5956546,1161000,0.600806452,MID
193,127.1125425,36.90461939,복도식,지역난방,위탁관리,분양,158,13358.4,24066.985,28,158,9445.635,580.0118256,580.3061414,515.3258622,542.2981091,482.5964586,543.0190771,507.0447884,587.4861775,661.5913065,468.534937,538.8616012,580.0965208,548.9310671,3864000,0.137096774,LG
194,127.1069552,37.30536705,혼합식,개별난방,위탁관리,분양,465,36786.51,63357.34,18,465,36786.51,592.6743255,605.4643401,549.6011989,540.3584086,498.4060733,521.3704698,472.3889274,518.171471,672.2439829,473.9642331,525.5861456,572.3043583,545.2111612,5202000,0.084677419,LG
195,126.7702136,37.76936739,계단식,개별난방,위탁관리,분양,271,33443.99,44037.57,19,271,27079.83,762.7888728,752.7905456,714.6941469,738.243113,680.1719582,755.5633104,922.2477394,887.6705651,1167.60216,673.0291143,697.3117261,762.3513515,792.8720503,18050000,0.010080645,LG
196,129.3782734,36.07085959,계단식,개별난방,위탁관리,분양,343,37033.71,47474.4,17,343,29121.386,602.1933503,607.2435563,557.6859563,588.544515,535.0317804,548.6222737,551.8924477,554.4370725,828.3373257,535.4276064,554.368154,577.248006,586.7526704,2292000,0.3125,MID
197,126.7746291,37.64864171,혼합식,개별난방,자치관리,분양,163,11596.779,11740,23,163,7783.38,579.997379,595.1052114,539.0408794,548.8309706,482.77869,484.0210808,422.2265905,483.2155182,584.1446775,468.4134656,522.1857342,549.199705,521.5966585,255900,0.963709677,HG
198,126.7066281,37.50087574,계단식,개별난방,위탁관리,분양,189,20050.7345,24899.16,13,189,15776.25,696.3321448,713.0110134,635.4494889,655.8789319,611.5553443,687.9689407,674.9557087,754.8314714,973.4683464,639.9670391,653.1317645,708.9397671,700.4574968,2394000,0.296370968,MID
199,127.1134694,37.34614846,복도식,개별난방,위탁관리,분양,165,10890,12138.983,15,165,7865.5665,481.8203495,470.4810518,470.0513307,513.1594781,438.8342531,443.4162498,459.7965067,587.5457286,739.0542054,398.195095,471.0569798,503.2466511,498.0548233,892500,0.70766129,MID
200,126.4234525,34.80027518,복도식,개별난방,위탁관리,임대+분양,196,14326.76,14818.44,23,196,10272.64,506.0305822,484.8539421,482.6879945,428.6327565,413.7758161,402.3561616,394.7407872,544.3196686,391.7853638,405.5014096,421.9080976,506.7149243,448.6089587,394000,0.929435484,HG
201,128.619388,35.90025296,계단식,지역난방,위탁관리,분양,424,46658.94,60816,19,424,37464.908,594.1974287,587.8067017,540.7454624,551.9771462,519.0247631,524.5388565,473.0553989,548.893247,705.8340568,482.0717029,551.7424999,586.2362454,555.5102925,2310000,0.310483871,MID
202,127.0710828,37.65631017,복도식,개별난방,위탁관리,분양,220,9213.38,9213.44,9,220,4309.8,380.9155877,404.2763005,347.8676505,344.5867558,311.4506474,409.271892,517.8917815,684.050304,902.5175182,320.5763609,355.0373567,464.6294492,453.5893004,1099000,0.629032258,MID
203,126.3864788,36.97576647,계단식,개별난방,자치관리,분양,228,22912.72,28803.075,22,228,17962.24,534.2496259,557.8185126,511.7936293,516.3570913,469.5115977,478.0901491,399.7140668,493.1706736,592.1683487,448.1946572,481.9944506,504.1542703,498.9347561,889900,0.711693548,MID
204,128.9494427,35.97161802,계단식,지역난방,위탁관리,분양,472,74672,90780.052,27,472,62001.84,519.6592553,529.0920398,489.1327419,520.9709905,409.8059025,456.5988687,375.1782205,505.8791804,623.3916606,396.5117809,493.2424586,527.534828,487.2498273,2634000,0.258064516,MID
