,apt_code,apt_name,X_Coord,Y_Coord,Count,bjdCode,도시형 생활주택,아파트,연립주택,주상복합,codeHallNm,분양,사택임대,영구국민임대,hoCnt,Priv/Ho,kaptDongCnt,kaptTarea,age,Temp_avg,Temp_min,Temp_max,kaptdaCnt,privArea,pblntfPclnd,Elec,Result
8184,A15721005,벽산,127.1166128,37.49770271,1,1150010500,0,1,0,0,계단식,1,0,0,479,80.54611691,8,68508.47,22,12.71666667,8.758333333,17.19166667,479,38581.59,4751000,661.4510314,1
8187,A23580011,예채1차아파트,126.6400483,37.45161365,2,4219010100,0,1,0,0,계단식,1,0,0,249,98.00819277,4,36648.07,14,13.80833333,9.908333333,18.05,249,24404.04,242400,636.2665089,4
8188,A56088402,서부신시가지호반베르디움,128.611377,36.8090907,1,4511114200,0,1,0,0,계단식,1,0,0,836,84.8919933,10,116493.6289,14,13.56666667,9.275,18.74166667,836,70969.7064,1140000,686.8698393,0
8189,A50088703,양산동남2차,128.5194049,35.85224597,1,2917012800,0,1,0,0,복도식,1,0,0,196,57.19709184,1,17523.31,30,14.16666667,10.1,18.8,196,11210.63,724200,96.07815677,4
8190,A46379414,구미하얀마을주공5단지,127.0661167,37.29843483,1,4113511400,0,1,0,0,혼합식,1,0,0,779,37.01980745,7,45803.86,26,12.71666667,8.758333333,17.19166667,779,28838.43,4940000,409.1224655,4
8191,A46341009,판교원마을10단지,126.4846895,33.476456,1,4113510800,0,0,1,0,계단식,1,0,0,248,136.538871,22,60911.58,12,12.71666667,8.758333333,17.19166667,248,33861.64,4776000,798.2106079,7
8193,A68281503,늘푸른,126.8403773,37.4989167,2,3117010400,0,1,0,0,복도식,1,0,0,300,59.85,3,24546.82,26,13.975,9.283333333,19.525,300,17955,1068000,103.1869489,4
8194,A15601003,보라매e편한세상,126.6999604,37.42123154,2,1159010900,0,1,0,0,계단식,1,0,0,386,97.19196891,5,67442.6,11,12.71666667,8.758333333,17.19166667,386,37516.1,6105000,802.2135896,4
8195,A39076610,제천장락롯데캐슬아파트,127.0605557,37.57271991,1,4315011600,0,1,0,0,계단식,1,0,0,342,103.0375146,6,57220.68,13,12.18333333,7.125,17.86666667,342,35238.83,496900,483.5947542,1
8196,A48076008,용현현대2차,127.140396,36.83469158,2,4115010500,0,1,0,0,계단식,1,0,0,388,71.45300258,4,43452.137,25,12.71666667,8.758333333,17.19166667,388,27723.765,1381000,556.3714621,4
8197,A60402001,남영임대2차아파트,127.400734,36.35138595,2,2638010300,0,1,0,0,복도식,0,1,0,354,45.58463277,2,22284.51,32,13.975,9.283333333,19.525,354,16136.96,1414000,117.124508,2
8198,A64176403,반림럭키,127.128181,37.49231914,2,4812312600,0,1,0,0,혼합식,1,0,0,1620,72.12166667,15,150628,32,13.975,9.283333333,19.525,1620,116837.1,1059000,474.3913442,4
8199,A79090103,삼주용산타운,127.2683819,37.01324207,2,4711125627,0,1,0,0,복도식,1,0,0,281,59.116,2,22904.696,26,13.375,8.508333333,18.88333333,281,16611.596,256500,179.5362308,3
8200,A33019001,청수 경남아너스빌,126.7197766,35.96114034,1,4413110900,0,1,0,0,계단식,1,0,0,230,99.05855652,5,38231.767,13,12.63333333,7.8,18.24166667,230,22783.468,1151000,690.6061228,4
8201,A21780102,속초대명3차아파트,127.1136492,36.80320294,2,4221010600,0,1,0,0,복도식,1,0,0,165,59.93,1,14120,27,13.80833333,9.908333333,18.05,165,9888.45,354000,60.08095303,4
8202,A12283602,녹번JR아파트,126.9802982,37.39224654,2,1138010200,0,1,0,0,혼합식,1,0,0,341,67.1406129,5,39557.13,19,12.71666667,8.758333333,17.19166667,341,22894.949,3678000,497.9454347,5
8203,A54570318,광양남해오네뜨,126.7802417,37.65104416,2,4623025030,0,1,0,0,계단식,0,1,0,851,84.92725264,9,129934.025,7,14.16666667,10.1,18.8,851,72273.092,287300,622.7825888,0
8206,A60880001,우암5차자유아파트,127.5020191,36.63076552,2,2629011100,0,1,0,0,복도식,1,0,0,247,39.57303644,1,15529.233,25,13.975,9.283333333,19.525,247,9774.54,1120000,457.0741095,1
8207,A44671805,초당마을현진에버빌,129.1086576,35.11285162,1,4146311600,0,1,0,0,계단식,1,0,0,320,119.2716438,7,59208,15,12.71666667,8.758333333,17.19166667,320,38166.926,2810000,597.2840049,4
8208,A63176702,센트럴아파트,126.8976432,37.40203574,2,4812512500,0,1,0,0,혼합식,1,0,0,766,62.42446475,8,83009.973,20,13.975,9.283333333,19.525,766,47817.14,815600,488.9158365,1
8209,A14388204,자양7차현대홈타운,126.9293022,37.54595263,2,1121510500,0,1,0,0,혼합식,1,0,0,252,76.33031746,4,33065,20,12.71666667,8.758333333,17.19166667,252,19235.24,6539000,573.8813674,4
8210,A71884409,인평창신아파트,129.0041361,35.10089455,1,4785025325,0,1,0,0,계단식,1,0,0,421,57.84182898,2,30532.56,26,13.375,8.508333333,18.88333333,421,24351.41,531000,502.2628053,4
8211,A60482502,영동비치타워,127.0928711,37.3389216,2,2638010600,0,0,0,1,혼합식,1,0,0,280,81.656,1,39985.99,16,13.975,9.283333333,19.525,280,22863.68,1557000,640.2395269,4
8212,A46119002,신세계쉐덴,127.2222394,37.5752913,2,4113110200,0,0,0,1,계단식,1,0,0,182,108.6341319,4,34244.47,11,12.71666667,8.758333333,17.19166667,182,19771.412,10140000,868.890438,0
8213,A40370501,부평LH2단지,126.8000882,37.46866287,1,2823710100,0,1,0,0,계단식,1,0,0,704,74.60193182,12,88109.046,9,12.71666667,8.758333333,17.19166667,704,52519.76,2116000,668.9072678,4
8214,A54575102,광영부영2차,127.0012914,37.47630626,2,4623010800,0,1,0,0,계단식,0,1,0,498,76.39219076,7,63089.9115,8,14.16666667,10.1,18.8,498,38043.311,279500,550.3871189,1
8215,A70491001,삼정그린빌,129.1577874,35.40993538,2,2729010200,0,1,0,0,계단식,1,0,0,1208,81.69585348,10,157170.517,19,13.375,8.508333333,18.88333333,1208,98688.591,1740000,498.2271566,4
8216,A63085224,숲속마을주공6단지,127.39613,36.35144269,2,4812725028,0,1,0,0,계단식,1,0,0,720,72.54580556,12,85349.469,19,13.975,9.283333333,19.525,720,52232.98,712900,544.260995,4
8217,A55001001,귀인그린파크,127.1520219,35.85953816,1,4613012600,0,1,0,0,계단식,1,0,0,242,64.14743802,1,21820.26,24,14.16666667,10.1,18.8,242,15523.68,310600,618.492254,4
8218,A61673306,화명그린힐아파트,126.6573404,37.43851267,1,2632010200,0,1,0,0,계단식,1,0,0,277,55.39486643,4,28927.89,18,13.975,9.283333333,19.525,277,15344.378,1135000,389.1527894,5
8219,A46772105,대호3차,127.2949147,37.65285577,1,4150010900,0,1,0,0,복도식,1,0,0,260,64.56553846,2,23721.32,28,12.71666667,8.758333333,17.19166667,260,16787.04,827800,63.84702127,3
8221,A52980002,장흥건산2휴먼시아,127.2196989,37.2340274,2,4680025037,0,1,0,0,복도식,0,0,1,318,40.5081761,5,22104.8992,9,14.16666667,10.1,18.8,318,12881.6,329400,507.0259776,1
8222,A62180104,세일,128.5092536,35.80694658,2,4825025032,0,1,0,0,계단식,1,0,0,288,67.84006667,4,28745,20,13.975,9.283333333,19.525,288,19537.9392,301700,491.2833898,4
8223,A33604005,아산모종e-편한세상아파트,127.0318047,37.24917314,1,4420011300,0,1,0,0,계단식,1,0,0,754,93.53912997,10,344011.79,15,12.63333333,7.8,18.24166667,754,70528.504,882300,554.3038315,1
8224,A55681101,여수죽림휴먼시아2단지,127.0512946,37.65172541,2,4613031022,0,1,0,0,계단식,0,1,0,775,42.72135484,11,64949.963,11,14.16666667,10.1,18.8,775,33109.05,395600,611.0344956,1
8225,A50013001,오치삼익2차,126.7841828,37.50377362,1,2917011500,0,1,0,0,계단식,1,0,0,165,96.51684848,2,19550.566,29,14.16666667,10.1,18.8,165,15925.28,792600,511.9250127,4
8226,A30675903,법동보람,128.4676838,35.8590269,1,3023010800,0,1,0,0,혼합식,1,0,0,1735,90.39753314,14,213544.826,26,12.18333333,7.125,17.86666667,1735,156839.72,1090000,421.2275734,4
8227,A70275714,칠곡동서영남타운,126.8678384,37.49192766,2,2723012300,0,1,0,0,계단식,1,0,0,810,62.17111111,4,74172.25,26,13.375,8.508333333,18.88333333,810,50358.6,1630000,521.1445513,4
8228,A30228006,황실타운아파트,127.0903236,36.79359496,1,3017011300,0,1,0,0,계단식,1,0,0,1950,81.98923077,17,209426.44,27,12.18333333,7.125,17.86666667,1950,159879,1300000,433.3114564,1
8229,A40684011,송도 웰카운티1단지아파트,127.0596663,35.84535066,1,2818510600,0,1,0,0,계단식,1,0,0,980,123.4952857,25,206855.94,13,12.71666667,8.758333333,17.19166667,980,121025.38,3024000,644.5120781,0
8230,A13785008,래미안방배아트힐,126.9558733,37.38737751,2,1165010100,0,1,0,0,계단식,1,0,0,588,133.8360544,10,129125,17,12.71666667,8.758333333,17.19166667,588,78695.6,19500000,648.7682708,0
8231,A57076221,한라아파트,126.7929381,35.13178462,2,4514012200,0,1,0,0,혼합식,0,1,0,210,52.69714286,3,16330.2,26,13.56666667,9.275,18.74166667,210,11066.4,729600,324.2705397,1
8232,A70408001,성당에덴타운,127.1354984,36.82316463,2,2729010100,0,1,0,0,혼합식,1,0,0,246,71.81304878,1,26324.99,26,13.375,8.508333333,18.88333333,246,17666.01,1452000,81.35151439,4
8233,A50013003,로얄타운,126.9002671,35.80283108,1,2917011500,0,1,0,0,복도식,1,0,0,174,72.20218391,2,15892.295,21,14.16666667,10.1,18.8,174,12563.18,1088000,82.99583916,4
8235,A71283712,경산보국웰리치,126.8758461,37.46483931,1,4729025321,0,1,0,0,혼합식,1,0,0,534,78.31696629,5,61957.53,16,13.375,8.508333333,18.88333333,534,41821.26,863800,500.6078647,4
8236,A46571704,한솔솔파크,128.3954615,35.98274273,1,4145010800,0,1,0,0,계단식,1,0,0,616,85.93691558,11,93306.33,15,12.71666667,8.758333333,17.19166667,616,52937.14,3783000,560.2986863,4
8237,A56182007,신동비사벌2단지,126.8083781,37.575076,2,4511312200,0,1,0,0,계단식,1,0,0,370,44.38702703,7,24288.629,32,13.56666667,9.275,18.74166667,370,16423.2,530400,11.28068829,2
8238,A15805302,목동2차성원아파트,126.8524678,37.28023019,2,1147010200,0,1,0,0,혼합식,1,0,0,423,77.29718676,4,59209.65,21,12.71666667,8.758333333,17.19166667,423,32696.71,6196000,559.2322591,1
8239,A33672925,용연마을STX칸4단지,128.8059912,35.20178091,2,4420025331,0,1,0,0,계단식,1,0,0,230,106.4756339,4,45153.21,10,12.63333333,7.8,18.24166667,230,24489.3958,1771000,687.8234211,0
8240,A40782203,작전 한양 아파트,128.8049274,35.20360059,2,2824510300,0,1,0,0,복도식,1,0,0,280,63.954,2,24949.68,36,12.71666667,8.758333333,17.19166667,280,17907.12,1658000,657.1090391,4
8241,A48283115,양주동화2차초록,127.5901346,36.78719708,1,4163025023,0,1,0,0,계단식,1,0,0,572,92.61505245,9,77608.35,22,12.71666667,8.758333333,17.19166667,572,52975.81,638600,346.5101006,5
8242,A54097813,봉화그린빌,129.224422,35.56423541,2,4615013300,0,1,0,0,계단식,1,0,0,408,84.84183824,6,52277.68,22,14.16666667,10.1,18.8,408,34615.47,724000,458.3173843,4
8243,A40484702,검암1차삼보해피하임,127.4358459,36.3230041,2,2826010300,0,1,0,0,계단식,1,0,0,252,78.32266984,3,31270.9884,18,12.71666667,8.758333333,17.19166667,252,19737.3128,2177000,562.9344504,4
8244,A61674824,부산율리마을,127.0678827,37.31807284,1,2632010100,0,1,0,0,계단식,0,0,1,840,53.34921429,5,70999.344,17,13.975,9.283333333,19.525,840,44813.34,1118000,540.5851676,4
8245,A15780602,가양한보구암,128.352421,36.06769316,2,1150010400,0,1,0,0,계단식,1,0,0,359,71.87231198,4,39360.34,22,12.71666667,8.758333333,17.19166667,359,25802.16,4789000,565.7628728,4
8246,A44072702,천천일성,126.8943521,37.53189739,1,4111113300,0,1,0,0,계단식,1,0,0,401,84.84513716,4,47169.21,24,12.71666667,8.758333333,17.19166667,401,34022.9,2217000,517.4858943,4
8247,A50016008,일곡한국아파트,127.1221247,36.79895277,2,2917012700,0,1,0,0,계단식,1,0,0,406,59.94,4,34780,25,14.16666667,10.1,18.8,406,24335.64,897100,509.5858995,1
8248,A20093608,청구아파트,129.0115495,35.11791452,2,4211012400,0,1,0,0,계단식,1,0,0,438,59.82568493,5,41855.47,24,11.94166667,6.966666667,17.80833333,438,26203.65,854900,542.6123205,3
8249,A61409005,서면동문굿모닝힐,129.0431528,35.35939142,2,2623010800,0,1,0,0,계단식,1,0,0,559,104.4699843,5,116975.11,10,13.975,9.283333333,19.525,559,58398.7212,2438000,751.9630712,4
8250,A70677401,시지동화아이위시,127.1070062,35.82858626,2,2726011700,0,1,0,0,계단식,1,0,0,352,81.80135398,4,53533.145,8,13.375,8.508333333,18.88333333,352,28794.0766,2565000,625.3131822,1
8251,A42281203,소사두산삼성,126.8112734,37.68193,2,4119011000,0,1,0,0,계단식,1,0,0,524,127.8845038,10,97542,26,12.71666667,8.758333333,17.19166667,524,67011.48,2846000,498.617222,1
8252,A40377312,산곡 한화2차 아파트,126.9244183,37.59166321,1,2823710300,0,1,0,0,계단식,1,0,0,1280,78.60017188,19,154012.672,22,12.71666667,8.758333333,17.19166667,1280,100608.22,1945000,589.5938307,4
8253,A43076003,안양구룡주공그린빌,126.4506736,36.76723337,1,4117110200,0,1,0,0,혼합식,1,0,0,543,71.77992634,7,60294.252,18,12.71666667,8.758333333,17.19166667,543,38976.5,2995000,491.7942115,5
8254,A56581401,용진 원주,128.4168943,35.99024521,1,4571025627,0,1,0,0,복도식,1,0,0,297,52.18060606,3,21401.85,24,13.56666667,9.275,18.74166667,297,15497.64,114900,387.0086564,4
8255,A44516006,시범다은마을포스코더샵,129.048499,35.17591582,1,4159012700,0,1,0,0,계단식,1,0,0,514,93.56941712,8,86284.97,14,12.71666667,8.758333333,17.19166667,514,48094.6804,3244000,678.4457358,4
8256,A15780603,가양동신대아,129.2068188,35.99397829,2,1150010400,0,1,0,0,계단식,1,0,0,660,131.2445455,10,133109.12,28,12.71666667,8.758333333,17.19166667,660,86621.4,5708000,443.7774518,5
8257,A43771204,의왕상록,128.6957738,37.69683628,1,4143010700,0,1,0,0,계단식,1,0,0,447,84.923,6,55681.312,19,12.71666667,8.758333333,17.19166667,447,37960.581,3421000,580.4430654,1
8258,A70479905,한실들마을2차,127.7591244,37.88398674,2,2729011600,0,1,0,0,복도식,1,0,0,1119,57.64479893,11,98191.906,25,13.375,8.508333333,18.88333333,1119,64504.53,1945000,468.1562416,4
8259,A43107003,삼성래미안,126.924383,35.18744414,1,4117310300,0,1,0,0,계단식,1,0,0,605,78.45408264,6,72679.523,21,12.71666667,8.758333333,17.19166667,605,47464.72,3734000,565.0580122,4
8260,A61483601,메리움아파트,127.1245007,37.54465145,2,2623010800,0,1,0,0,복도식,1,0,0,260,75.07076923,2,34787,23,13.975,9.283333333,19.525,260,19518.4,2966000,663.0697615,5
8261,A15288810,신도림동아3차,126.9004251,35.18659747,2,1153010100,0,1,0,0,계단식,1,0,0,813,90.72851169,9,124838.54,21,12.71666667,8.758333333,17.19166667,813,73762.28,5676000,600.7439676,5
8262,A22009012,청솔3차,126.8799839,35.21365934,2,4213010700,0,1,0,0,복도식,1,0,0,364,58.65,2,35698,21,11.94166667,6.966666667,17.80833333,364,21348.6,686700,474.5716347,5
8263,A50323002,월산라인,127.0427882,37.20358456,1,2915510400,0,1,0,0,혼합식,1,0,0,240,73.038,1,24951.43,27,14.16666667,10.1,18.8,240,17529.12,983200,69.1107616,4
8264,A44222001,매교문화맨션,126.9778639,37.25070419,2,4111513300,0,1,0,0,복도식,1,0,0,175,69.46497143,2,17419.425,42,12.71666667,8.758333333,17.19166667,175,12156.37,2422000,576.6737247,4
8265,A63078003,한일타운3차,127.1399266,37.55493975,1,4812710500,0,1,0,0,계단식,1,0,0,664,72.93415241,10,80929.82,18,13.975,9.283333333,19.525,664,48428.2772,965700,588.7690395,5
8266,A70474303,성서2차보성타운,129.0835292,35.21797308,2,2729011100,0,1,0,0,계단식,1,0,0,1012,69.84956522,7,115504.93,24,13.375,8.508333333,18.88333333,1012,70687.76,1726000,512.3550032,1
8267,A40525001,장수 주공아파트,126.7342953,37.50463923,1,2820010400,0,1,0,0,복도식,0,1,0,795,42.63732075,8,56597,16,12.71666667,8.758333333,17.19166667,795,33896.67,2035000,553.7483721,4
8268,A45072102,한성,128.5729267,35.21406022,2,4122011800,0,1,0,0,계단식,1,0,0,486,69.51024691,8,44689,24,12.71666667,8.758333333,17.19166667,486,33781.98,1117000,526.4468463,5
8270,A40526004,서창 현대모닝사이드 아파트,127.0718952,37.1595409,1,2820010500,0,1,0,0,계단식,1,0,0,630,96.37446825,8,100716.333,19,12.71666667,8.758333333,17.19166667,630,60715.915,2155000,488.7007564,1
8271,A41184125,탄현마을6단지현대한신,126.6021222,37.6914407,1,4128710300,0,1,0,0,계단식,1,0,0,968,76.03561983,8,103791.061,27,12.71666667,8.758333333,17.19166667,968,73602.48,2165000,572.3231914,1
8272,A66007001,유곡한보,129.3525504,35.99901489,2,4817012800,0,1,0,0,계단식,1,0,0,204,74.64181765,1,22718.3592,27,13.975,9.283333333,19.525,204,15226.9308,731600,97.59572384,4
8273,A15881701,목동금강에스쁘아,127.4393271,36.98997919,2,1147010200,0,1,0,0,계단식,1,0,0,153,77.52077778,1,19081.063,19,12.71666667,8.758333333,17.19166667,153,11860.679,5009000,734.3078054,0
8274,A62681201,삼전무지개,127.07434,37.50933893,2,4833025321,0,1,0,0,계단식,1,0,0,168,70.11535714,2,15244.18,29,13.975,9.283333333,19.525,168,11779.38,616900,50.71135606,3
8275,A48272905,양주자이5단지,127.1159473,37.33910518,1,4163010800,0,1,0,0,계단식,1,0,0,652,81.55747408,9,78245.0677,16,12.71666667,8.758333333,17.19166667,652,53175.4731,876900,489.6554461,4
8276,A65672003,덕산베스트타운,127.9232204,36.96877258,2,4831010900,0,1,0,0,계단식,1,0,0,1512,69.57202381,19,147515.42,23,13.975,9.283333333,19.525,1512,105192.9,830300,510.05095,0
8277,A53482106,무안회룡마을,126.7989168,35.13365809,1,4684025622,0,1,0,0,복도식,0,1,0,1117,46.19002686,14,90261,14,14.16666667,10.1,18.8,1117,51594.26,522600,608.6337899,4
8278,A30530112,리베라아이누리2아파트,128.6224049,35.86377118,2,3020011100,1,0,0,1,복도식,1,0,0,293,21.55228362,1,28145.434,8,12.18333333,7.125,17.86666667,293,6314.8191,4490000,764.1849814,7
8279,A46486302,초월금강아미움,126.9525554,37.38783953,1,4161025329,0,1,0,0,계단식,1,0,0,296,84.97,4,33062.71,17,12.71666667,8.758333333,17.19166667,296,25151.12,1147000,486.2244703,1
8280,A57337002,오투그란데1차1단지,127.0558929,37.49026142,1,4513014100,0,1,0,0,계단식,1,0,0,724,80.23801464,10,112153,13,13.56666667,9.275,18.74166667,724,58092.3226,778500,714.7817943,0
8281,A31280201,금산한진타운,128.3124709,34.97685302,1,4471025024,0,1,0,0,계단식,1,0,0,281,78.30117438,2,28379,27,12.63333333,7.8,18.24166667,281,22002.63,594000,86.67369158,3
8282,A15005602,신길우창,127.0700664,37.28015451,2,1156013200,0,1,0,0,복도식,1,0,0,214,62.71813084,2,18782.2,38,12.71666667,8.758333333,17.19166667,214,13421.68,5469000,522.2566524,4
8283,A44780505,원동주공,129.1769876,35.84550396,1,4137010300,0,1,0,0,계단식,1,0,0,320,42.16125,8,15776,33,12.71666667,8.758333333,17.19166667,320,13491.6,857600,18.58588554,2
8284,A42985804,시화무진,126.8884017,37.50886343,2,4139013200,0,1,0,0,계단식,1,0,0,488,58.3129918,11,38823,26,12.71666667,8.758333333,17.19166667,488,28456.74,1485000,462.9592146,1
8285,A70225011,화성센트럴파크,128.8697448,35.25404962,1,2723012400,0,1,0,0,계단식,1,0,0,1440,73.3286,12,169746.488,18,13.375,8.508333333,18.88333333,1440,105593.184,1715000,580.6766885,1
8286,A13676703,정릉1차e-편한세상,126.9528526,37.38795241,1,1129013300,0,1,0,0,계단식,1,0,0,739,79.07981055,11,99443.23,15,12.71666667,8.758333333,17.19166667,739,58439.98,3501000,591.3617441,5
8287,A40528002,도림 아이파크아파트,127.0408168,37.65363934,2,2820010900,0,1,0,0,계단식,1,0,0,349,100.0775384,5,59719.863,13,12.71666667,8.758333333,17.19166667,349,34927.0609,2158000,632.8809958,0
8288,A15885514,신정6차현대,129.1169885,35.21441674,2,1147010100,0,1,0,0,혼합식,1,0,0,706,80.68155807,7,98562.71,21,12.71666667,8.758333333,17.19166667,703,56961.18,4565000,529.9831979,5
8289,A43179104,무궁화효성한양아파트,129.2841516,35.4067663,1,4117310400,0,1,0,0,혼합식,1,0,0,800,78.36525,12,92531.44,29,12.71666667,8.758333333,17.19166667,800,62692.2,4335000,519.6805251,1
8290,A44678713,용인흥덕아델리움8단지,127.0143621,37.51930324,1,4146311100,0,1,0,0,계단식,1,0,0,474,84.89524684,7,53493,11,12.71666667,8.758333333,17.19166667,474,40240.347,3124000,694.5500205,0
8291,A62183305,장유포스코더#,127.112743,37.32785585,2,4825012600,0,1,0,0,계단식,1,0,0,242,84.99806446,5,33276.386,14,13.975,9.283333333,19.525,242,20569.5316,712900,542.6295496,4
8292,A40782704,효성 신한 아파트,128.5550124,35.80762153,2,2824510100,0,1,0,0,계단식,1,0,0,324,72.64166667,3,34238.115,25,12.71666667,8.758333333,17.19166667,324,23535.9,1670000,570.9671891,5
8293,A70492901,성서3차동서타운,129.3436083,35.99769986,2,2729010800,0,1,0,0,계단식,1,0,0,294,71.19102041,2,34314.72,23,13.375,8.508333333,18.88333333,294,20930.16,1709000,587.1158892,1
8294,A47277918,창현주공,127.1206523,36.8048917,1,4136025628,0,1,0,0,계단식,1,0,0,480,59.71,7,37652.44,24,12.71666667,8.758333333,17.19166667,480,28660.8,1664000,547.4240949,4
